date,sku_id,category,demand,price,promotion,week_of_year
2021-08-01,SKU_004,Electronics,25,214.64,1,30
2021-08-08,SKU_004,Electronics,21,214.64,0,31
2021-08-15,SKU_004,Electronics,13,214.64,0,32
2021-08-22,SKU_004,Electronics,14,214.64,0,33
2021-08-29,SKU_004,Electronics,15,214.64,0,34
2021-09-05,SKU_004,Electronics,18,214.64,0,35
2021-09-12,SKU_004,Electronics,8,214.64,0,36
2021-09-19,SKU_004,Electronics,15,214.64,0,37
2021-09-26,SKU_004,Electronics,27,214.64,1,38
2021-10-03,SKU_004,Electronics,15,214.64,0,39
2021-10-10,SKU_004,Electronics,19,214.64,0,40
2021-10-17,SKU_004,Electronics,19,214.64,0,41
2021-10-24,SKU_004,Electronics,25,214.64,1,42
2021-10-31,SKU_004,Electronics,26,214.64,1,43
2021-11-07,SKU_004,Electronics,30,214.64,0,44
2021-11-14,SKU_004,Electronics,32,214.64,0,45
2021-11-21,SKU_004,Electronics,26,214.64,0,46
2021-11-28,SKU_004,Electronics,25,214.64,0,47
2021-12-05,SKU_004,Electronics,28,214.64,0,48
2021-12-12,SKU_004,Electronics,28,214.64,0,49
2021-12-19,SKU_004,Electronics,30,214.64,0,50
2021-12-26,SKU_004,Electronics,31,214.64,1,51
2022-01-02,SKU_004,Electronics,20,214.64,0,52
2022-01-09,SKU_004,Electronics,14,214.64,0,1
2022-01-16,SKU_004,Electronics,19,214.64,0,2
2022-01-23,SKU_004,Electronics,17,214.64,0,3
2022-01-30,SKU_004,Electronics,27,214.64,1,4
2022-02-06,SKU_004,Electronics,19,214.64,1,5
2022-02-13,SKU_004,Electronics,19,214.64,0,6
2022-02-20,SKU_004,Electronics,19,214.64,0,7
2022-02-27,SKU_004,Electronics,17,214.64,0,8
2022-03-06,SKU_004,Electronics,18,214.64,0,9
2022-03-13,SKU_004,Electronics,17,214.64,0,10
2022-03-20,SKU_004,Electronics,24,214.64,1,11
2022-03-27,SKU_004,Electronics,25,214.64,1,12
2022-04-03,SKU_004,Electronics,16,214.64,0,13
2022-04-10,SKU_004,Electronics,18,214.64,0,14
2022-04-17,SKU_004,Electronics,12,214.64,0,15
2022-04-24,SKU_004,Electronics,13,214.64,0,16
2022-05-01,SKU_004,Electronics,22,214.64,1,17
2022-05-08,SKU_004,Electronics,14,214.64,0,18
2022-05-15,SKU_004,Electronics,17,214.64,0,19
2022-05-22,SKU_004,Electronics,21,214.64,0,20
2022-05-29,SKU_004,Electronics,22,214.64,0,21
2022-06-05,SKU_004,Electronics,23,214.64,1,22
2022-06-12,SKU_004,Electronics,20,214.64,1,23
2022-06-19,SKU_004,Electronics,14,214.64,0,24
2022-06-26,SKU_004,Electronics,23,214.64,0,25
2022-07-03,SKU_004,Electronics,26,214.64,1,26
2022-07-10,SKU_004,Electronics,17,214.64,0,27
2022-07-17,SKU_004,Electronics,18,214.64,0,28
2022-07-24,SKU_004,Electronics,17,214.64,0,29
2022-07-31,SKU_004,Electronics,25,214.64,1,30
2022-08-07,SKU_004,Electronics,18,214.64,0,31
2022-08-14,SKU_004,Electronics,26,214.64,1,32
2022-08-21,SKU_004,Electronics,26,214.64,1,33
2022-08-28,SKU_004,Electronics,15,214.64,0,34
2022-09-04,SKU_004,Electronics,19,214.64,0,35
2022-09-11,SKU_004,Electronics,27,214.64,1,36
2022-09-18,SKU_004,Electronics,19,214.64,0,37
2022-09-25,SKU_004,Electronics,19,214.64,0,38
2022-10-02,SKU_004,Electronics,16,214.64,0,39
2022-10-09,SKU_004,Electronics,16,214.64,0,40
2022-10-16,SKU_004,Electronics,18,214.64,0,41
2022-10-23,SKU_004,Electronics,16,214.64,0,42
2022-10-30,SKU_004,Electronics,21,214.64,0,43
2022-11-06,SKU_004,Electronics,27,214.64,0,44
2022-11-13,SKU_004,Electronics,25,214.64,0,45
2022-11-20,SKU_004,Electronics,30,214.64,0,46
2022-11-27,SKU_004,Electronics,32,214.64,1,47
2022-12-04,SKU_004,Electronics,27,214.64,0,48
2022-12-11,SKU_004,Electronics,26,214.64,0,49
2022-12-18,SKU_004,Electronics,34,214.64,0,50
2022-12-25,SKU_004,Electronics,27,214.64,0,51
2023-01-01,SKU_004,Electronics,15,214.64,0,52
2023-01-08,SKU_004,Electronics,18,214.64,0,1
2023-01-15,SKU_004,Electronics,17,214.64,0,2
2023-01-22,SKU_004,Electronics,16,214.64,0,3
2023-01-29,SKU_004,Electronics,21,214.64,0,4
2023-02-05,SKU_004,Electronics,20,214.64,0,5
2023-02-12,SKU_004,Electronics,19,214.64,0,6
2023-02-19,SKU_004,Electronics,16,214.64,0,7
2023-02-26,SKU_004,Electronics,23,214.64,0,8
2023-03-05,SKU_004,Electronics,25,214.64,1,9
2023-03-12,SKU_004,Electronics,16,214.64,0,10
2023-03-19,SKU_004,Electronics,27,214.64,1,11
2023-03-26,SKU_004,Electronics,18,214.64,0,12
2023-04-02,SKU_004,Electronics,26,214.64,1,13
2023-04-09,SKU_004,Electronics,19,214.64,0,14
2023-04-16,SKU_004,Electronics,25,214.64,0,15
2023-04-23,SKU_004,Electronics,15,214.64,0,16
2023-04-30,SKU_004,Electronics,16,214.64,0,17
2023-05-07,SKU_004,Electronics,27,214.64,0,18
2023-05-14,SKU_004,Electronics,18,214.64,0,19
2023-05-21,SKU_004,Electronics,15,214.64,0,20
2023-05-28,SKU_004,Electronics,20,214.64,0,21
2023-06-04,SKU_004,Electronics,21,214.64,0,22
2023-06-11,SKU_004,Electronics,18,214.64,0,23
2023-06-18,SKU_004,Electronics,12,214.64,0,24
2023-06-25,SKU_004,Electronics,15,214.64,0,25
2023-07-02,SKU_004,Electronics,19,214.64,1,26
2023-07-09,SKU_004,Electronics,24,214.64,0,27
2023-07-16,SKU_004,Electronics,13,214.64,0,28
2023-07-23,SKU_004,Electronics,16,214.64,0,29
2023-07-30,SKU_004,Electronics,25,214.64,1,30
2023-08-06,SKU_004,Electronics,14,214.64,0,31
2023-08-13,SKU_004,Electronics,19,214.64,0,32
2023-08-20,SKU_004,Electronics,21,214.64,1,33
2023-08-27,SKU_004,Electronics,19,214.64,0,34
2023-09-03,SKU_004,Electronics,17,214.64,0,35
2023-09-10,SKU_004,Electronics,18,214.64,0,36
2023-09-17,SKU_004,Electronics,21,214.64,0,37
2023-09-24,SKU_004,Electronics,15,214.64,0,38
2023-10-01,SKU_004,Electronics,19,214.64,0,39
2023-10-08,SKU_004,Electronics,26,214.64,1,40
2023-10-15,SKU_004,Electronics,14,214.64,0,41
2023-10-22,SKU_004,Electronics,13,214.64,0,42
2023-10-29,SKU_004,Electronics,17,214.64,0,43
2023-11-05,SKU_004,Electronics,21,214.64,0,44
2023-11-12,SKU_004,Electronics,36,214.64,1,45
2023-11-19,SKU_004,Electronics,29,214.64,0,46
2023-11-26,SKU_004,Electronics,23,214.64,0,47
2023-12-03,SKU_004,Electronics,30,214.64,0,48
2023-12-10,SKU_004,Electronics,31,214.64,0,49
2023-12-17,SKU_004,Electronics,37,214.64,1,50
2023-12-24,SKU_004,Electronics,39,214.64,1,51
2021-01-03,SKU_005,Clothing,27,80.88,0,53
2021-01-10,SKU_005,Clothing,27,80.88,0,1
2021-01-17,SKU_005,Clothing,37,80.88,1,2
2021-01-24,SKU_005,Clothing,27,80.88,0,3
2021-01-31,SKU_005,Clothing,30,80.88,0,4
2021-02-07,SKU_005,Clothing,28,80.88,0,5
2021-02-14,SKU_005,Clothing,33,80.88,0,6
2021-02-21,SKU_005,Clothing,26,80.88,0,7
2021-02-28,SKU_005,Clothing,30,80.88,0,8
2021-03-07,SKU_005,Clothing,32,80.88,0,9
2021-03-14,SKU_005,Clothing,33,80.88,0,10
2021-03-21,SKU_005,Clothing,52,80.88,1,11
2021-03-28,SKU_005,Clothing,38,80.88,0,12
2021-04-04,SKU_005,Clothing,47,80.88,1,13
2021-04-11,SKU_005,Clothing,42,80.88,0,14
2021-04-18,SKU_005,Clothing,46,80.88,1,15
2021-04-25,SKU_005,Clothing,38,80.88,0,16
2021-05-02,SKU_005,Clothing,30,80.88,0,17
2021-05-09,SKU_005,Clothing,32,80.88,0,18
2021-05-16,SKU_005,Clothing,23,80.88,0,19
2021-05-23,SKU_005,Clothing,27,80.88,0,20
2021-05-30,SKU_005,Clothing,36,80.88,1,21
2021-06-06,SKU_005,Clothing,32,80.88,0,22
2021-06-13,SKU_005,Clothing,36,80.88,1,23
2021-06-20,SKU_005,Clothing,30,80.88,0,24
2021-06-27,SKU_005,Clothing,31,80.88,1,25
2021-07-04,SKU_005,Clothing,26,80.88,0,26
2021-07-11,SKU_005,Clothing,39,80.88,1,27
2021-07-18,SKU_005,Clothing,26,80.88,0,28
2021-07-25,SKU_005,Clothing,27,80.88,0,29
2021-08-01,SKU_005,Clothing,32,80.88,0,30
2021-08-08,SKU_005,Clothing,24,80.88,0,31
2021-08-15,SKU_005,Clothing,25,80.88,0,32
2021-08-22,SKU_005,Clothing,23,80.88,0,33
2021-08-29,SKU_005,Clothing,32,80.88,0,34
2021-09-05,SKU_005,Clothing,38,80.88,0,35
2021-09-12,SKU_005,Clothing,38,80.88,0,36
2021-09-19,SKU_005,Clothing,34,80.88,0,37
2021-09-26,SKU_005,Clothing,31,80.88,0,38
2021-10-03,SKU_005,Clothing,30,80.88,0,39
2021-10-10,SKU_005,Clothing,39,80.88,0,40
2021-10-17,SKU_005,Clothing,47,80.88,1,41
2021-10-24,SKU_005,Clothing,37,80.88,0,42
2021-10-31,SKU_005,Clothing,36,80.88,0,43
2021-11-07,SKU_005,Clothing,33,80.88,1,44
2021-11-14,SKU_005,Clothing,26,80.88,0,45
2021-11-21,SKU_005,Clothing,24,80.88,0,46
2021-11-28,SKU_005,Clothing,32,80.88,1,47
2021-12-05,SKU_005,Clothing,30,80.88,0,48
2021-12-12,SKU_005,Clothing,22,80.88,0,49
2021-12-19,SKU_005,Clothing,24,80.88,0,50
2021-12-26,SKU_005,Clothing,26,80.88,0,51
2022-01-02,SKU_005,Clothing,27,80.88,0,52
2022-01-09,SKU_005,Clothing,23,80.88,0,1
2022-01-16,SKU_005,Clothing,22,80.88,0,2
2022-01-23,SKU_005,Clothing,36,80.88,1,3
2022-01-30,SKU_005,Clothing,28,80.88,0,4
2022-02-06,SKU_005,Clothing,31,80.88,0,5
2022-02-13,SKU_005,Clothing,27,80.88,0,6
2022-02-20,SKU_005,Clothing,37,80.88,1,7
2022-02-27,SKU_005,Clothing,33,80.88,1,8
2022-03-06,SKU_005,Clothing,33,80.88,0,9
2022-03-13,SKU_005,Clothing,31,80.88,0,10
2022-03-20,SKU_005,Clothing,33,80.88,0,11
2022-03-27,SKU_005,Clothing,34,80.88,0,12
2022-04-03,SKU_005,Clothing,39,80.88,0,13
2022-04-10,SKU_005,Clothing,33,80.88,0,14
2022-04-17,SKU_005,Clothing,42,80.88,0,15
2022-04-24,SKU_005,Clothing,37,80.88,0,16
2022-05-01,SKU_005,Clothing,28,80.88,0,17
2022-05-08,SKU_005,Clothing,27,80.88,0,18
2022-05-15,SKU_005,Clothing,26,80.88,0,19
2022-05-22,SKU_005,Clothing,25,80.88,0,20
2022-05-29,SKU_005,Clothing,23,80.88,0,21
2022-06-05,SKU_005,Clothing,24,80.88,0,22
2022-06-12,SKU_005,Clothing,32,80.88,0,23
2022-06-19,SKU_005,Clothing,29,80.88,0,24
2022-06-26,SKU_005,Clothing,32,80.88,0,25
2022-07-03,SKU_005,Clothing,25,80.88,0,26
2022-07-10,SKU_005,Clothing,24,80.88,0,27
2022-07-17,SKU_005,Clothing,27,80.88,0,28
2022-07-24,SKU_005,Clothing,25,80.88,0,29
2022-07-31,SKU_005,Clothing,36,80.88,1,30
2022-08-07,SKU_005,Clothing,30,80.88,1,31
2022-08-14,SKU_005,Clothing,21,80.88,0,32
2022-08-21,SKU_005,Clothing,28,80.88,0,33
2022-08-28,SKU_005,Clothing,32,80.88,0,34
2022-09-04,SKU_005,Clothing,36,80.88,0,35
2022-09-11,SKU_005,Clothing,37,80.88,0,36
2022-09-18,SKU_005,Clothing,35,80.88,0,37
2022-09-25,SKU_005,Clothing,36,80.88,0,38
2022-10-02,SKU_005,Clothing,31,80.88,0,39
2022-10-09,SKU_005,Clothing,33,80.88,0,40
2022-10-16,SKU_005,Clothing,39,80.88,0,41
2022-10-23,SKU_005,Clothing,32,80.88,0,42
2022-10-30,SKU_005,Clothing,45,80.88,1,43
2022-11-06,SKU_005,Clothing,39,80.88,1,44
2022-11-13,SKU_005,Clothing,27,80.88,0,45
2022-11-20,SKU_005,Clothing,27,80.88,0,46
2022-11-27,SKU_005,Clothing,26,80.88,0,47
2022-12-04,SKU_005,Clothing,37,80.88,1,48
2022-12-11,SKU_005,Clothing,30,80.88,0,49
2022-12-18,SKU_005,Clothing,25,80.88,0,50
2022-12-25,SKU_005,Clothing,23,80.88,0,51
2023-01-01,SKU_005,Clothing,30,80.88,1,52
2023-01-08,SKU_005,Clothing,28,80.88,0,1
2023-01-15,SKU_005,Clothing,28,80.88,0,2
2023-01-22,SKU_005,Clothing,43,80.88,1,3
2023-01-29,SKU_005,Clothing,27,80.88,0,4
2023-02-05,SKU_005,Clothing,27,80.88,0,5
2023-02-12,SKU_005,Clothing,36,80.88,1,6
2023-02-19,SKU_005,Clothing,28,80.88,0,7
2023-02-26,SKU_005,Clothing,26,80.88,0,8
2023-03-05,SKU_005,Clothing,33,80.88,0,9
2023-03-12,SKU_005,Clothing,35,80.88,0,10
2023-03-19,SKU_005,Clothing,35,80.88,0,11
2023-03-26,SKU_005,Clothing,46,80.88,1,12
2023-04-02,SKU_005,Clothing,38,80.88,0,13
2023-04-09,SKU_005,Clothing,35,80.88,0,14
2023-04-16,SKU_005,Clothing,31,80.88,0,15
2023-04-23,SKU_005,Clothing,33,80.88,0,16
2023-04-30,SKU_005,Clothing,35,80.88,0,17
2023-05-07,SKU_005,Clothing,27,80.88,0,18
2023-05-14,SKU_005,Clothing,37,80.88,1,19
2023-05-21,SKU_005,Clothing,27,80.88,0,20
2023-05-28,SKU_005,Clothing,21,80.88,0,21
2023-06-04,SKU_005,Clothing,23,80.88,0,22
2023-06-11,SKU_005,Clothing,29,80.88,0,23
2023-06-18,SKU_005,Clothing,26,80.88,0,24
2023-06-25,SKU_005,Clothing,31,80.88,0,25
2023-07-02,SKU_005,Clothing,36,80.88,1,26
2023-07-09,SKU_005,Clothing,34,80.88,1,27
2023-07-16,SKU_005,Clothing,25,80.88,0,28
2023-07-23,SKU_005,Clothing,26,80.88,0,29
2023-07-30,SKU_005,Clothing,27,80.88,0,30
2023-08-06,SKU_005,Clothing,35,80.88,1,31
2023-08-13,SKU_005,Clothing,30,80.88,0,32
2023-08-20,SKU_005,Clothing,22,80.88,0,33
2023-08-27,SKU_005,Clothing,23,80.88,0,34
2023-09-03,SKU_005,Clothing,34,80.88,0,35
2023-09-10,SKU_005,Clothing,37,80.88,0,36
2023-09-17,SKU_005,Clothing,37,80.88,0,37
2023-09-24,SKU_005,Clothing,33,80.88,0,38
2023-10-01,SKU_005,Clothing,27,80.88,0,39
2023-10-08,SKU_005,Clothing,33,80.88,0,40
2023-10-15,SKU_005,Clothing,36,80.88,0,41
2023-10-22,SKU_005,Clothing,35,80.88,0,42
2023-10-29,SKU_005,Clothing,37,80.88,0,43
2023-11-05,SKU_005,Clothing,30,80.88,0,44
2023-11-12,SKU_005,Clothing,26,80.88,0,45
2023-11-19,SKU_005,Clothing,26,80.88,0,46
2023-11-26,SKU_005,Clothing,24,80.88,0,47
2023-12-03,SKU_005,Clothing,23,80.88,0,48
2023-12-10,SKU_005,Clothing,22,80.88,0,49
2023-12-17,SKU_005,Clothing,25,80.88,0,50
2023-12-24,SKU_005,Clothing,30,80.88,0,51
2021-01-03,SKU_006,Clothing,22,115.64,0,53
2021-01-10,SKU_006,Clothing,25,115.64,0,1
2021-01-17,SKU_006,Clothing,23,115.64,0,2
2021-01-24,SKU_006,Clothing,25,115.64,0,3
2021-01-31,SKU_006,Clothing,19,115.64,0,4
2021-02-07,SKU_006,Clothing,23,115.64,0,5
2021-02-14,SKU_006,Clothing,22,115.64,0,6
2021-02-21,SKU_006,Clothing,23,115.64,0,7
2021-02-28,SKU_006,Clothing,20,115.64,0,8
2021-03-07,SKU_006,Clothing,33,115.64,0,9
2021-03-14,SKU_006,Clothing,31,115.64,0,10
2021-03-21,SKU_006,Clothing,33,115.64,0,11
2021-03-28,SKU_006,Clothing,30,115.64,0,12
2021-04-04,SKU_006,Clothing,27,115.64,0,13
2021-04-11,SKU_006,Clothing,31,115.64,0,14
2021-04-18,SKU_006,Clothing,33,115.64,0,15
2021-04-25,SKU_006,Clothing,30,115.64,0,16
2021-05-02,SKU_006,Clothing,20,115.64,0,17
2021-05-09,SKU_006,Clothing,21,115.64,0,18
2021-05-16,SKU_006,Clothing,30,115.64,1,19
2021-05-23,SKU_006,Clothing,27,115.64,0,20
2021-05-30,SKU_006,Clothing,28,115.64,0,21
2021-06-06,SKU_006,Clothing,27,115.64,1,22
2021-06-13,SKU_006,Clothing,24,115.64,0,23
2021-06-20,SKU_006,Clothing,28,115.64,1,24
2021-06-27,SKU_006,Clothing,19,115.64,0,25
2021-07-04,SKU_006,Clothing,24,115.64,0,26
2021-07-11,SKU_006,Clothing,23,115.64,0,27
2021-07-18,SKU_006,Clothing,23,115.64,0,28
2021-07-25,SKU_006,Clothing,22,115.64,0,29
2021-08-01,SKU_006,Clothing,23,115.64,0,30
2021-08-08,SKU_006,Clothing,30,115.64,1,31
2021-08-15,SKU_006,Clothing,32,115.64,1,32
2021-08-22,SKU_006,Clothing,20,115.64,0,33
2021-08-29,SKU_006,Clothing,32,115.64,1,34
2021-09-05,SKU_006,Clothing,32,115.64,0,35
2021-09-12,SKU_006,Clothing,30,115.64,0,36
2021-09-19,SKU_006,Clothing,39,115.64,1,37
2021-09-26,SKU_006,Clothing,29,115.64,0,38
2021-10-03,SKU_006,Clothing,29,115.64,0,39
2021-10-10,SKU_006,Clothing,39,115.64,1,40
2021-10-17,SKU_006,Clothing,34,115.64,1,41
2021-10-24,SKU_006,Clothing,36,115.64,0,42
2021-10-31,SKU_006,Clothing,33,115.64,0,43
2021-11-07,SKU_006,Clothing,28,115.64,0,44
2021-11-14,SKU_006,Clothing,31,115.64,1,45
2021-11-21,SKU_006,Clothing,21,115.64,0,46
2021-11-28,SKU_006,Clothing,24,115.64,0,47
2021-12-05,SKU_006,Clothing,25,115.64,0,48
2021-12-12,SKU_006,Clothing,27,115.64,1,49
2021-12-19,SKU_006,Clothing,26,115.64,0,50
2021-12-26,SKU_006,Clothing,21,115.64,0,51
2022-01-02,SKU_006,Clothing,25,115.64,0,52
2022-01-09,SKU_006,Clothing,27,115.64,0,1
2022-01-16,SKU_006,Clothing,23,115.64,0,2
2022-01-23,SKU_006,Clothing,27,115.64,0,3
2022-01-30,SKU_006,Clothing,18,115.64,0,4
2022-02-06,SKU_006,Clothing,19,115.64,0,5
2022-02-13,SKU_006,Clothing,20,115.64,0,6
2022-02-20,SKU_006,Clothing,16,115.64,0,7
2022-02-27,SKU_006,Clothing,24,115.64,1,8
2022-03-06,SKU_006,Clothing,34,115.64,0,9
2022-03-13,SKU_006,Clothing,33,115.64,0,10
2022-03-20,SKU_006,Clothing,28,115.64,0,11
2022-03-27,SKU_006,Clothing,36,115.64,0,12
2022-04-03,SKU_006,Clothing,29,115.64,0,13
2022-04-10,SKU_006,Clothing,35,115.64,0,14
2022-04-17,SKU_006,Clothing,35,115.64,0,15
2022-04-24,SKU_006,Clothing,28,115.64,0,16
2022-05-01,SKU_006,Clothing,32,115.64,1,17
2022-05-08,SKU_006,Clothing,26,115.64,0,18
2022-05-15,SKU_006,Clothing,21,115.64,0,19
2022-05-22,SKU_006,Clothing,14,115.64,0,20
2022-05-29,SKU_006,Clothing,25,115.64,0,21
2022-06-05,SKU_006,Clothing,20,115.64,0,22
2022-06-12,SKU_006,Clothing,22,115.64,0,23
2022-06-19,SKU_006,Clothing,23,115.64,0,24
2022-06-26,SKU_006,Clothing,24,115.64,0,25
2022-07-03,SKU_006,Clothing,21,115.64,0,26
2022-07-10,SKU_006,Clothing,23,115.64,0,27
2022-07-17,SKU_006,Clothing,33,115.64,1,28
2022-07-24,SKU_006,Clothing,17,115.64,0,29
2022-07-31,SKU_006,Clothing,18,115.64,0,30
2022-08-07,SKU_006,Clothing,19,115.64,0,31
2022-08-14,SKU_006,Clothing,21,115.64,0,32
2022-08-21,SKU_006,Clothing,25,115.64,0,33
2022-08-28,SKU_006,Clothing,26,115.64,0,34
2022-09-04,SKU_006,Clothing,38,115.64,1,35
2022-09-11,SKU_006,Clothing,29,115.64,0,36
2022-09-18,SKU_006,Clothing,34,115.64,0,37
2022-09-25,SKU_006,Clothing,30,115.64,0,38
2022-10-02,SKU_006,Clothing,28,115.64,0,39
2022-10-09,SKU_006,Clothing,32,115.64,0,40
2022-10-16,SKU_006,Clothing,32,115.64,0,41
2022-10-23,SKU_006,Clothing,31,115.64,0,42
2022-10-30,SKU_006,Clothing,28,115.64,0,43
2022-11-06,SKU_006,Clothing,27,115.64,1,44
2022-11-13,SKU_006,Clothing,20,115.64,0,45
2022-11-20,SKU_006,Clothing,27,115.64,1,46
2022-11-27,SKU_006,Clothing,20,115.64,0,47
2022-12-04,SKU_006,Clothing,21,115.64,0,48
2022-12-11,SKU_006,Clothing,23,115.64,0,49
2022-12-18,SKU_006,Clothing,30,115.64,1,50
2022-12-25,SKU_006,Clothing,19,115.64,0,51
2023-01-01,SKU_006,Clothing,23,115.64,0,52
2023-01-08,SKU_006,Clothing,23,115.64,0,1
2023-01-15,SKU_006,Clothing,29,115.64,1,2
2023-01-22,SKU_006,Clothing,21,115.64,0,3
2023-01-29,SKU_006,Clothing,19,115.64,0,4
2023-02-05,SKU_006,Clothing,24,115.64,0,5
2023-02-12,SKU_006,Clothing,23,115.64,0,6
2023-02-19,SKU_006,Clothing,24,115.64,0,7
2023-02-26,SKU_006,Clothing,21,115.64,0,8
2023-03-05,SKU_006,Clothing,28,115.64,0,9
2023-03-12,SKU_006,Clothing,41,115.64,1,10
2023-03-19,SKU_006,Clothing,37,115.64,0,11
2023-03-26,SKU_006,Clothing,38,115.64,1,12
2023-04-02,SKU_006,Clothing,30,115.64,0,13
2023-04-09,SKU_006,Clothing,29,115.64,0,14
2023-04-16,SKU_006,Clothing,27,115.64,0,15
2023-04-23,SKU_006,Clothing,28,115.64,0,16
2023-04-30,SKU_006,Clothing,35,115.64,0,17
2023-05-07,SKU_006,Clothing,20,115.64,0,18
2023-05-14,SKU_006,Clothing,23,115.64,0,19
2023-05-21,SKU_006,Clothing,28,115.64,1,20
2023-05-28,SKU_006,Clothing,22,115.64,0,21
2023-06-04,SKU_006,Clothing,20,115.64,0,22
2023-06-11,SKU_006,Clothing,21,115.64,0,23
2023-06-18,SKU_006,Clothing,18,115.64,0,24
2023-06-25,SKU_006,Clothing,30,115.64,1,25
2023-07-02,SKU_006,Clothing,28,115.64,1,26
2023-07-09,SKU_006,Clothing,24,115.64,0,27
2023-07-16,SKU_006,Clothing,29,115.64,1,28
2023-07-23,SKU_006,Clothing,27,115.64,1,29
2023-07-30,SKU_006,Clothing,20,115.64,0,30
2023-08-06,SKU_006,Clothing,23,115.64,0,31
2023-08-13,SKU_006,Clothing,33,115.64,1,32
2023-08-20,SKU_006,Clothing,28,115.64,1,33
2023-08-27,SKU_006,Clothing,17,115.64,0,34
2023-09-03,SKU_006,Clothing,30,115.64,0,35
2023-09-10,SKU_006,Clothing,33,115.64,0,36
2023-09-17,SKU_006,Clothing,31,115.64,0,37
2023-09-24,SKU_006,Clothing,35,115.64,1,38
2023-10-01,SKU_006,Clothing,30,115.64,0,39
2023-10-08,SKU_006,Clothing,32,115.64,0,40
2023-10-15,SKU_006,Clothing,37,115.64,1,41
2023-10-22,SKU_006,Clothing,28,115.64,0,42
2023-10-29,SKU_006,Clothing,37,115.64,1,43
2023-11-05,SKU_006,Clothing,22,115.64,0,44
2023-11-12,SKU_006,Clothing,19,115.64,0,45
2023-11-19,SKU_006,Clothing,23,115.64,0,46
2023-11-26,SKU_006,Clothing,23,115.64,0,47
2023-12-03,SKU_006,Clothing,30,115.64,1,48
2023-12-10,SKU_006,Clothing,22,115.64,0,49
2023-12-17,SKU_006,Clothing,19,115.64,0,50
2023-12-24,SKU_006,Clothing,22,115.64,0,51
2021-01-03,SKU_007,Clothing,22,133.96,0,53
2021-01-10,SKU_007,Clothing,21,133.96,0,1
2021-01-17,SKU_007,Clothing,21,133.96,0,2
2021-01-24,SKU_007,Clothing,26,133.96,1,3
2021-01-31,SKU_007,Clothing,17,133.96,0,4
2021-02-07,SKU_007,Clothing,24,133.96,0,5
2021-02-14,SKU_007,Clothing,20,133.96,1,6
2021-02-21,SKU_007,Clothing,18,133.96,0,7
2021-02-28,SKU_007,Clothing,23,133.96,1,8
2021-03-07,SKU_007,Clothing,25,133.96,0,9
2021-03-14,SKU_007,Clothing,34,133.96,1,10
2021-03-21,SKU_007,Clothing,25,133.96,0,11
2021-03-28,SKU_007,Clothing,31,133.96,0,12
2021-04-04,SKU_007,Clothing,26,133.96,0,13
2021-04-11,SKU_007,Clothing,29,133.96,0,14
2021-04-18,SKU_007,Clothing,25,133.96,0,15
2021-04-25,SKU_007,Clothing,32,133.96,1,16
2021-05-02,SKU_007,Clothing,21,133.96,0,17
2021-05-09,SKU_007,Clothing,19,133.96,0,18
2021-05-16,SKU_007,Clothing,21,133.96,0,19
2021-05-23,SKU_007,Clothing,28,133.96,1,20
2021-05-30,SKU_007,Clothing,19,133.96,0,21
2021-06-06,SKU_007,Clothing,21,133.96,0,22
2021-06-13,SKU_007,Clothing,26,133.96,0,23
2021-06-20,SKU_007,Clothing,22,133.96,0,24
2021-06-27,SKU_007,Clothing,27,133.96,1,25
2021-07-04,SKU_007,Clothing,22,133.96,0,26
2021-07-11,SKU_007,Clothing,24,133.96,0,27
2021-07-18,SKU_007,Clothing,28,133.96,1,28
2021-07-25,SKU_007,Clothing,26,133.96,0,29
2021-08-01,SKU_007,Clothing,24,133.96,0,30
2021-08-08,SKU_007,Clothing,20,133.96,0,31
2021-08-15,SKU_007,Clothing,19,133.96,0,32
2021-08-22,SKU_007,Clothing,20,133.96,0,33
2021-08-29,SKU_007,Clothing,29,133.96,1,34
2021-09-05,SKU_007,Clothing,25,133.96,0,35
2021-09-12,SKU_007,Clothing,37,133.96,1,36
2021-09-19,SKU_007,Clothing,28,133.96,0,37
2021-09-26,SKU_007,Clothing,32,133.96,1,38
2021-10-03,SKU_007,Clothing,38,133.96,1,39
2021-10-10,SKU_007,Clothing,28,133.96,0,40
2021-10-17,SKU_007,Clothing,32,133.96,0,41
2021-10-24,SKU_007,Clothing,26,133.96,0,42
2021-10-31,SKU_007,Clothing,26,133.96,0,43
2021-11-07,SKU_007,Clothing,17,133.96,0,44
2021-11-14,SKU_007,Clothing,17,133.96,0,45
2021-11-21,SKU_007,Clothing,23,133.96,0,46
2021-11-28,SKU_007,Clothing,32,133.96,1,47
2021-12-05,SKU_007,Clothing,20,133.96,0,48
2021-12-12,SKU_007,Clothing,20,133.96,0,49
2021-12-19,SKU_007,Clothing,20,133.96,0,50
2021-12-26,SKU_007,Clothing,24,133.96,0,51
2022-01-02,SKU_007,Clothing,24,133.96,1,52
2022-01-09,SKU_007,Clothing,21,133.96,0,1
2022-01-16,SKU_007,Clothing,29,133.96,1,2
2022-01-23,SKU_007,Clothing,28,133.96,1,3
2022-01-30,SKU_007,Clothing,12,133.96,0,4
2022-02-06,SKU_007,Clothing,22,133.96,0,5
2022-02-13,SKU_007,Clothing,22,133.96,0,6
2022-02-20,SKU_007,Clothing,31,133.96,1,7
2022-02-27,SKU_007,Clothing,25,133.96,0,8
